NoOfEvals,output/report02/RexJggKTabletP14K2_0,output/report02/RexJggKTabletP14K2_1,output/report02/RexJggKTabletP14K2_2
374840,1.0162185099691,0.08941331868678053,0.21455921639741635
375240,1.0162185099690977,0.08941331868678051,0.21455921639741632
375640,1.0162185099690983,0.08941331868678042,0.2145592163974163
376040,1.0162185099690964,0.08941331868678042,0.214559216397416
376440,1.0162185099690941,0.08941331868678022,0.21455921639741593
376840,1.0162185099690941,0.0894133186867802,0.21455921639741551
377240,1.0162185099690946,0.08941331868678012,0.21455921639741507
377640,1.0162185099690946,0.08941331868678001,0.21455921639741504
378040,1.0162185099690921,0.08941331868677978,0.21455921639741504
378440,1.0162185099690924,0.08941331868677978,0.21455921639741485
378840,1.0162185099690901,0.08941331868677978,0.21455921639741485
379240,1.0162185099690901,0.08941331868677961,0.21455921639741443
379640,1.0162185099690901,0.0894133186867796,0.21455921639741438
380040,1.016218509969087,0.08941331868677935,0.21455921639741446
380440,1.0162185099690875,0.08941331868677933,0.2145592163974139
380840,1.0162185099690864,0.08941331868677926,0.2145592163974137
381240,1.016218509969086,0.08941331868677921,0.21455921639741368
381640,1.0162185099690846,0.08941331868677897,0.21455921639741363
382040,1.0162185099690826,0.08941331868677903,0.21455921639741354
382440,1.0162185099690828,0.08941331868677888,0.21455921639741318
382840,1.0162185099690806,0.08941331868677885,0.21455921639741307
383240,1.0162185099690801,0.08941331868677885,0.21455921639741307
383640,1.016218509969078,0.08941331868677874,0.2145592163974126
384040,1.0162185099690766,0.08941331868677865,0.21455921639741238
384440,1.0162185099690748,0.0894133186867785,0.2145592163974122
384840,1.016218509969075,0.08941331868677849,0.21455921639741202
385240,1.0162185099690741,0.08941331868677847,0.21455921639741207
385640,1.016218509969071,0.08941331868677822,0.21455921639741152
386040,1.016218509969072,0.08941331868677811,0.21455921639741127
386440,1.0162185099690713,0.08941331868677804,0.21455921639741093
386840,1.0162185099690686,0.08941331868677792,0.21455921639741093
387240,1.0162185099690684,0.08941331868677789,0.2145592163974106
387640,1.0162185099690673,0.08941331868677771,0.21455921639741043
388040,1.0162185099690653,0.08941331868677758,0.21455921639741013
388440,1.0162185099690635,0.08941331868677761,0.2145592163974097
388840,1.0162185099690633,0.08941331868677747,0.21455921639740946
389240,1.016218509969062,0.08941331868677733,0.21455921639740919
389640,1.0162185099690608,0.08941331868677713,0.21455921639740938
390040,1.0162185099690593,0.08941331868677714,0.21455921639740888
390440,1.016218509969058,0.0894133186867768,0.21455921639740838
390840,1.0162185099690575,0.0894133186867768,0.2145592163974085
391240,1.016218509969057,0.08941331868677682,0.21455921639740858
391640,1.016218509969056,0.08941331868677677,0.21455921639740808
392040,1.016218509969055,0.08941331868677668,0.21455921639740788
392440,1.0162185099690537,0.08941331868677667,0.21455921639740747
392840,1.0162185099690533,0.0894133186867765,0.21455921639740708
393240,1.0162185099690524,0.08941331868677645,0.21455921639740688
393640,1.0162185099690504,0.08941331868677643,0.21455921639740688
394040,1.016218509969049,0.08941331868677635,0.21455921639740652
394440,1.0162185099690468,0.08941331868677624,0.21455921639740644
394840,1.016218509969048,0.08941331868677618,0.21455921639740577
395240,1.0162185099690457,0.089413318686776,0.2145592163974057
395640,1.0162185099690448,0.08941331868677597,0.21455921639740544
396040,1.0162185099690435,0.08941331868677592,0.21455921639740516
396440,1.016218509969043,0.08941331868677584,0.21455921639740486
396840,1.0162185099690417,0.08941331868677564,0.21455921639740455
397240,1.016218509969041,0.08941331868677564,0.2145592163974043
397640,1.0162185099690402,0.08941331868677561,0.21455921639740339
398040,1.0162185099690384,0.08941331868677548,0.21455921639740325
398440,1.0162185099690382,0.08941331868677536,0.21455921639740302
398840,1.0162185099690373,0.08941331868677536,0.21455921639740233
399240,1.0162185099690373,0.08941331868677524,0.21455921639740233
399640,1.0162185099690362,0.0894133186867751,0.21455921639740227
400040,1.0162185099690337,0.08941331868677493,0.2145592163974015
400440,1.0162185099690313,0.08941331868677493,0.2145592163974018
400840,1.0162185099690313,0.0894133186867748,0.2145592163974018
401240,1.0162185099690277,0.0894133186867748,0.21455921639740094
401640,1.016218509969029,0.08941331868677456,0.21455921639740094
402040,1.0162185099690284,0.0894133186867745,0.21455921639740044
402440,1.0162185099690264,0.08941331868677437,0.21455921639740047
402840,1.0162185099690264,0.08941331868677439,0.21455921639740017
403240,1.016218509969023,0.0894133186867742,0.2145592163973996
403640,1.016218509969023,0.08941331868677418,0.2145592163973993
404040,1.0162185099690229,0.08941331868677412,0.2145592163973992
404440,1.0162185099690229,0.08941331868677399,0.21455921639739922
404840,1.0162185099690217,0.08941331868677398,0.2145592163973991
405240,1.0162185099690206,0.08941331868677388,0.21455921639739836
405640,1.0162185099690193,0.08941331868677359,0.21455921639739856
406040,1.0162185099690189,0.08941331868677355,0.21455921639739794
406440,1.0162185099690182,0.08941331868677355,0.214559216397398
406840,1.0162185099690173,0.08941331868677352,0.2145592163973978
407240,1.0162185099690157,0.08941331868677352,0.2145592163973971
407640,1.016218509969014,0.08941331868677345,0.21455921639739672
408040,1.016218509969014,0.08941331868677317,0.21455921639739672
408440,1.0162185099690126,0.08941331868677317,0.21455921639739672
408840,1.0162185099690109,0.08941331868677312,0.2145592163973967
409240,1.0162185099690098,0.08941331868677291,0.2145592163973965
409640,1.016218509969009,0.0894133186867729,0.21455921639739622
410040,1.016218509969007,0.08941331868677288,0.21455921639739606
410440,1.016218509969007,0.08941331868677269,0.21455921639739556
410840,1.016218509969004,0.08941331868677267,0.2145592163973954
411240,1.016218509969004,0.08941331868677263,0.21455921639739436
411640,1.0162185099689993,0.08941331868677249,0.2145592163973948
412040,1.0162185099689993,0.08941331868677249,0.21455921639739464
412440,1.0162185099689984,0.0894133186867723,0.214559216397394
412840,1.0162185099689984,0.0894133186867723,0.21455921639739373
413240,1.0162185099689969,0.08941331868677206,0.21455921639739328
413640,1.0162185099689962,0.0894133186867721,0.21455921639739295
414040,1.0162185099689962,0.08941331868677194,0.21455921639739284
414440,1.0162185099689962,0.08941331868677187,0.21455921639739262
414840,1.016218509968994,0.0894133186867718,0.21455921639739245
415240,1.0162185099689935,0.08941331868677152,0.21455921639739214
415640,1.016218509968992,0.08941331868677165,0.21455921639739164
416040,1.0162185099689913,0.08941331868677158,0.21455921639739067
416440,1.0162185099689878,0.08941331868677141,0.21455921639739067
416840,1.0162185099689878,0.08941331868677142,0.21455921639739062
417240,1.016218509968986,0.08941331868677127,0.2145592163973899
417640,1.0162185099689858,0.08941331868677126,0.2145592163973899
418040,1.016218509968984,0.08941331868677119,0.2145592163973895
418440,1.0162185099689822,0.08941331868677112,0.2145592163973885
418840,1.016218509968982,0.08941331868677095,0.2145592163973885
419240,1.016218509968978,0.0894133186867708,0.21455921639738854
419640,1.016218509968978,0.08941331868677066,0.21455921639738834
420040,1.016218509968978,0.08941331868677066,0.21455921639738795
420440,1.0162185099689758,0.0894133186867706,0.21455921639738795
420840,1.0162185099689758,0.0894133186867705,0.21455921639738762
421240,1.0162185099689756,0.08941331868677041,0.2145592163973871
421640,1.016218509968973,0.08941331868677027,0.2145592163973871
422040,1.0162185099689707,0.08941331868677015,0.21455921639738657
422440,1.0162185099689707,0.0894133186867697,0.21455921639738648
422840,1.0162185099689687,0.0894133186867697,0.21455921639738612
423240,1.0162185099689687,0.08941331868676969,0.21455921639738548
423640,1.0162185099689671,0.08941331868676963,0.21455921639738548
424040,1.0162185099689671,0.08941331868676927,0.21455921639738548
424440,1.0162185099689653,0.08941331868676944,0.21455921639738543
424840,1.0162185099689651,0.08941331868676929,0.2145592163973851
425240,1.0162185099689627,0.0894133186867691,0.2145592163973851
425640,1.0162185099689622,0.0894133186867691,0.21455921639738482
426040,1.0162185099689622,0.08941331868676887,0.2145592163973839
426440,1.0162185099689618,0.08941331868676872,0.2145592163973839
426840,1.0162185099689587,0.0894133186867687,0.214559216397384
427240,1.0162185099689587,0.08941331868676844,0.21455921639738362
427640,1.0162185099689585,0.0894133186867682,0.21455921639738362
428040,1.016218509968956,0.0894133186867682,0.21455921639738335
428440,1.016218509968955,0.08941331868676833,0.21455921639738335
428840,1.016218509968955,0.08941331868676818,0.21455921639738287
429240,1.0162185099689538,0.08941331868676813,0.2145592163973829
429640,1.0162185099689522,0.08941331868676806,0.21455921639738285
430040,1.0162185099689502,0.08941331868676795,0.2145592163973817
430440,1.01621850996895,0.089413318686768,0.21455921639738196
430840,1.0162185099689482,0.08941331868676776,0.21455921639738168
431240,1.0162185099689456,0.08941331868676772,0.2145592163973815
431640,1.0162185099689438,0.08941331868676765,0.21455921639738124
432040,1.0162185099689427,0.0894133186867674,0.21455921639738101
432440,1.0162185099689414,0.08941331868676716,0.21455921639738076
432840,1.0162185099689414,0.08941331868676716,0.21455921639738043
433240,1.0162185099689405,0.08941331868676705,0.21455921639738043
433640,1.0162185099689387,0.0894133186867671,0.21455921639738
434040,1.016218509968937,0.08941331868676697,0.21455921639737965
434440,1.016218509968937,0.08941331868676683,0.21455921639737943
434840,1.0162185099689351,0.08941331868676661,0.21455921639737913
435240,1.0162185099689354,0.08941331868676661,0.21455921639737896
435640,1.0162185099689345,0.08941331868676652,0.21455921639737877
436040,1.0162185099689325,0.08941331868676641,0.21455921639737857
436440,1.0162185099689318,0.0894133186867664,0.21455921639737804
436840,1.0162185099689318,0.08941331868676633,0.21455921639737774
437240,1.0162185099689305,0.08941331868676612,0.21455921639737768
437640,1.0162185099689305,0.08941331868676616,0.21455921639737746
438040,1.01621850996893,0.08941331868676582,0.21455921639737668
438440,1.0162185099689285,0.08941331868676582,0.21455921639737718
438840,1.016218509968928,0.08941331868676582,0.2145592163973769
439240,1.016218509968926,0.0894133186867658,0.21455921639737568
439640,1.0162185099689256,0.08941331868676566,0.21455921639737568
440040,1.016218509968924,0.08941331868676551,0.21455921639737593
440440,1.016218509968924,0.08941331868676547,0.2145592163973754
440840,1.0162185099689236,0.08941331868676537,0.2145592163973755
441240,1.0162185099689218,0.08941331868676511,0.21455921639737557
441640,1.0162185099689214,0.08941331868676497,0.21455921639737527
442040,1.0162185099689198,0.08941331868676497,0.2145592163973746
442440,1.016218509968919,0.08941331868676483,0.21455921639737463
442840,1.0162185099689172,0.08941331868676454,0.21455921639737416
443240,1.0162185099689167,0.08941331868676458,0.21455921639737421
443640,1.0162185099689132,0.08941331868676433,0.21455921639737421
444040,1.0162185099689132,0.08941331868676446,0.21455921639737388
444440,1.016218509968911,0.08941331868676412,0.21455921639737344
444840,1.0162185099689096,0.08941331868676416,0.21455921639737335
445240,1.0162185099689096,0.08941331868676416,0.21455921639737324
445640,1.0162185099689083,0.0894133186867641,0.21455921639737324
446040,1.0162185099689076,0.08941331868676404,0.21455921639737263
446440,1.0162185099689052,0.08941331868676393,0.21455921639737213
446840,1.0162185099689056,0.08941331868676387,0.2145592163973722
447240,1.016218509968904,0.08941331868676373,0.2145592163973722
447640,1.0162185099689032,0.08941331868676371,0.2145592163973722
448040,1.0162185099689012,0.08941331868676362,0.21455921639737188
448440,1.016218509968899,0.08941331868676364,0.21455921639737174
448840,1.0162185099688954,0.08941331868676364,0.21455921639737133
449240,1.016218509968897,0.08941331868676362,0.21455921639737133
449640,1.0162185099688907,0.08941331868676348,0.21455921639737136
450040,1.016218509968893,0.08941331868676333,0.21455921639737108
450440,1.016218509968891,0.0894133186867632,0.21455921639737074
450840,1.0162185099688916,0.0894133186867632,0.2145592163973708
451240,1.0162185099688903,0.08941331868676312,0.2145592163973704
451640,1.016218509968888,0.08941331868676315,0.21455921639737013
452040,1.0162185099688854,0.08941331868676304,0.2145592163973699
452440,1.0162185099688836,0.0894133186867629,0.21455921639736975
452840,1.0162185099688819,0.08941331868676283,0.21455921639736947
453240,1.016218509968882,0.08941331868676267,0.21455921639736908
453640,1.0162185099688805,0.08941331868676249,0.21455921639736886
454040,1.0162185099688805,0.08941331868676236,0.21455921639736844
454440,1.0162185099688794,0.08941331868676235,0.2145592163973685
454840,1.0162185099688772,0.08941331868676207,0.21455921639736847
455240,1.0162185099688774,0.08941331868676211,0.2145592163973681
455640,1.0162185099688754,0.08941331868676204,0.214559216397368
456040,1.0162185099688752,0.08941331868676156,0.2145592163973678
456440,1.0162185099688739,0.08941331868676156,0.2145592163973674
456840,1.0162185099688716,0.08941331868676156,0.2145592163973674
457240,1.0162185099688703,0.0894133186867615,0.214559216397367
457640,1.0162185099688696,0.08941331868676113,0.21455921639736691
458040,1.0162185099688676,0.08941331868676118,0.2145592163973667
458440,1.0162185099688665,0.08941331868676095,0.2145592163973667
458840,1.0162185099688656,0.08941331868676086,0.21455921639736675
459240,1.0162185099688656,0.08941331868676064,0.2145592163973665
459640,1.016218509968864,0.08941331868676065,0.21455921639736614
460040,1.0162185099688636,0.0894133186867604,0.2145592163973661
460440,1.0162185099688592,0.08941331868676058,0.2145592163973658
460840,1.0162185099688594,0.0894133186867599,0.21455921639736542
461240,1.0162185099688597,0.08941331868676014,0.21455921639736525
461640,1.0162185099688579,0.08941331868676007,0.21455921639736525
462040,1.0162185099688577,0.08941331868676013,0.21455921639736525
462440,1.016218509968854,0.08941331868676008,0.21455921639736483
462840,1.016218509968854,0.0894133186867598,0.21455921639736508
463240,1.0162185099688525,0.08941331868675957,0.2145592163973647
463640,1.0162185099688528,0.0894133186867597,0.21455921639736453
464040,1.0162185099688528,0.08941331868675963,0.21455921639736453
464440,1.01621850996885,0.08941331868675936,0.21455921639736444
464840,1.01621850996885,0.08941331868675939,0.21455921639736414
465240,1.0162185099688494,0.08941331868675935,0.21455921639736397
465640,1.0162185099688488,0.0894133186867591,0.21455921639736375
466040,1.0162185099688472,0.08941331868675886,0.21455921639736375
466440,1.0162185099688459,0.08941331868675897,0.2145592163973634
466840,1.0162185099688446,0.0894133186867589,0.21455921639736325
467240,1.0162185099688446,0.08941331868675863,0.2145592163973631
467640,1.016218509968842,0.0894133186867585,0.21455921639736286
468040,1.0162185099688417,0.08941331868675864,0.21455921639736275
468440,1.0162185099688417,0.08941331868675832,0.21455921639736278
468840,1.0162185099688383,0.08941331868675838,0.2145592163973623
469240,1.016218509968837,0.08941331868675824,0.21455921639736217
469640,1.0162185099688341,0.08941331868675792,0.21455921639736183
470040,1.0162185099688341,0.08941331868675788,0.21455921639736172
470440,1.016218509968835,0.08941331868675761,0.21455921639736159
470840,1.0162185099688346,0.08941331868675764,0.21455921639736147
471240,1.0162185099688334,0.0894133186867577,0.2145592163973607
471640,1.0162185099688334,0.08941331868675767,0.2145592163973607
472040,1.01621850996883,0.08941331868675738,0.21455921639736059
472440,1.01621850996883,0.08941331868675738,0.2145592163973605
472840,1.0162185099688277,0.08941331868675716,0.21455921639736028
473240,1.0162185099688275,0.08941331868675716,0.21455921639735967
473640,1.0162185099688246,0.08941331868675705,0.21455921639735967
474040,1.0162185099688252,0.0894133186867567,0.2145592163973591
474440,1.0162185099688243,0.08941331868675677,0.21455921639735928
474840,1.0162185099688243,0.08941331868675681,0.21455921639735898
475240,1.0162185099688212,0.08941331868675671,0.21455921639735895
475640,1.0162185099688208,0.08941331868675656,0.21455921639735853
476040,1.0162185099688203,0.0894133186867564,0.21455921639735853
476440,1.0162185099688188,0.08941331868675646,0.21455921639735875
476840,1.0162185099688184,0.08941331868675644,0.21455921639735842
477240,1.0162185099688141,0.08941331868675625,0.21455921639735803
477640,1.0162185099688141,0.08941331868675617,0.21455921639735798
478040,1.0162185099688126,0.08941331868675585,0.21455921639735798
478440,1.016218509968812,0.08941331868675605,0.21455921639735767
478840,1.0162185099688104,0.08941331868675606,0.21455921639735753
479240,1.0162185099688092,0.08941331868675576,0.21455921639735723
479640,1.0162185099688092,0.08941331868675581,0.2145592163973571
480040,1.0162185099688077,0.08941331868675574,0.21455921639735706
480440,1.0162185099688075,0.08941331868675573,0.2145592163973568
480840,1.0162185099688061,0.08941331868675549,0.21455921639735667
481240,1.0162185099688053,0.08941331868675523,0.21455921639735653
481640,1.0162185099688041,0.08941331868675523,0.21455921639735603
482040,1.0162185099688037,0.08941331868675524,0.21455921639735548
482440,1.0162185099688024,0.08941331868675512,0.2145592163973558
482840,1.0162185099688021,0.08941331868675512,0.21455921639735562
483240,1.0162185099688006,0.08941331868675487,0.2145592163973555
483640,1.0162185099688006,0.08941331868675487,0.2145592163973553
484040,1.0162185099687986,0.08941331868675481,0.21455921639735512
484440,1.0162185099687981,0.0894133186867547,0.21455921639735473
484840,1.0162185099687953,0.08941331868675463,0.21455921639735456
485240,1.0162185099687953,0.08941331868675453,0.21455921639735423
485640,1.0162185099687948,0.08941331868675433,0.2145592163973539
486040,1.0162185099687941,0.08941331868675421,0.21455921639735384
486440,1.0162185099687935,0.08941331868675406,0.2145592163973538
486840,1.0162185099687921,0.08941331868675398,0.21455921639735334
487240,1.01621850996879,0.08941331868675378,0.21455921639735345
487640,1.016218509968789,0.0894133186867536,0.2145592163973531
488040,1.0162185099687895,0.08941331868675331,0.21455921639735304
488440,1.0162185099687857,0.08941331868675313,0.21455921639735245
488840,1.0162185099687857,0.08941331868675297,0.21455921639735245
489240,1.016218509968785,0.08941331868675301,0.2145592163973524
489640,1.0162185099687826,0.08941331868675297,0.21455921639735204
490040,1.0162185099687826,0.08941331868675297,0.21455921639735204
490440,1.0162185099687802,0.08941331868675297,0.21455921639735176
490840,1.0162185099687802,0.08941331868675267,0.21455921639735054
491240,1.0162185099687802,0.08941331868675263,0.21455921639735126
491640,1.016218509968777,0.08941331868675248,0.21455921639735115
492040,1.0162185099687788,0.08941331868675247,0.2145592163973508
492440,1.016218509968778,0.0894133186867522,0.21455921639735062
492840,1.0162185099687735,0.0894133186867522,0.21455921639735015
493240,1.0162185099687746,0.08941331868675208,0.21455921639735043
493640,1.0162185099687708,0.08941331868675181,0.21455921639734948
494040,1.0162185099687704,0.08941331868675158,0.21455921639734915
494440,1.0162185099687704,0.08941331868675158,0.21455921639734915
494840,1.0162185099687704,0.08941331868675148,0.21455921639734937
495240,1.0162185099687666,0.08941331868675109,0.2145592163973488
495640,1.0162185099687666,0.08941331868675113,0.2145592163973488
496040,1.0162185099687662,0.08941331868675113,0.21455921639734876
496440,1.0162185099687668,0.0894133186867509,0.21455921639734835
496840,1.0162185099687666,0.0894133186867509,0.2145592163973477
497240,1.0162185099687648,0.08941331868675081,0.21455921639734793
497640,1.016218509968764,0.08941331868675052,0.21455921639734749
498040,1.0162185099687635,0.08941331868675052,0.21455921639734746
498440,1.0162185099687624,0.08941331868675031,0.21455921639734676
498840,1.0162185099687602,0.08941331868675018,0.2145592163973467
499240,1.0162185099687593,0.08941331868675026,0.2145592163973461
499640,1.0162185099687602,0.08941331868674998,0.2145592163973461
500040,1.016218509968758,0.08941331868674972,0.21455921639734607
500440,1.0162185099687575,0.08941331868674972,0.2145592163973455
500840,1.0162185099687575,0.08941331868674966,0.21455921639734546
501240,1.016218509968756,0.08941331868674962,0.21455921639734504
501640,1.0162185099687555,0.0894133186867491,0.21455921639734457
502040,1.016218509968755,0.0894133186867491,0.21455921639734457
502440,1.0162185099687524,0.08941331868674905,0.2145592163973447
502840,1.0162185099687517,0.08941331868674905,0.2145592163973445
503240,1.0162185099687508,0.08941331868674912,0.21455921639734435
503640,1.016218509968751,0.08941331868674891,0.21455921639734427
504040,1.0162185099687493,0.08941331868674879,0.2145592163973439
504440,1.0162185099687477,0.08941331868674862,0.21455921639734366
504840,1.0162185099687477,0.0894133186867486,0.21455921639734332
505240,1.0162185099687475,0.08941331868674836,0.21455921639734335
505640,1.0162185099687469,0.08941331868674832,0.21455921639734335
506040,1.0162185099687457,0.08941331868674815,0.21455921639734293
506440,1.016218509968744,0.08941331868674803,0.21455921639734293
506840,1.0162185099687435,0.08941331868674793,0.21455921639734282
507240,1.0162185099687429,0.08941331868674793,0.21455921639734254
507640,1.0162185099687406,0.08941331868674783,0.21455921639734216
508040,1.0162185099687402,0.08941331868674757,0.2145592163973419
508440,1.01621850996874,0.0894133186867473,0.21455921639734166
508840,1.016218509968738,0.08941331868674705,0.21455921639734166
509240,1.0162185099687362,0.08941331868674705,0.2145592163973416
509640,1.0162185099687364,0.08941331868674712,0.21455921639734138
510040,1.0162185099687366,0.08941331868674696,0.21455921639734105
510440,1.0162185099687349,0.08941331868674687,0.21455921639734105
510840,1.0162185099687344,0.08941331868674667,0.21455921639734046
511240,1.0162185099687333,0.0894133186867465,0.21455921639734046
511640,1.0162185099687318,0.0894133186867465,0.21455921639734046
512040,1.0162185099687315,0.08941331868674642,0.2145592163973402
512440,1.0162185099687304,0.08941331868674636,0.21455921639734
512840,1.0162185099687295,0.08941331868674622,0.21455921639733988
513240,1.0162185099687289,0.08941331868674597,0.21455921639733935
513640,1.0162185099687284,0.0894133186867461,0.21455921639733957
514040,1.0162185099687255,0.08941331868674599,0.21455921639733946
514440,1.0162185099687264,0.08941331868674567,0.2145592163973391
514840,1.0162185099687262,0.08941331868674564,0.2145592163973391
515240,1.0162185099687233,0.08941331868674555,0.21455921639733905
515640,1.0162185099687244,0.08941331868674544,0.2145592163973388
516040,1.0162185099687226,0.08941331868674543,0.2145592163973384
516440,1.0162185099687222,0.08941331868674529,0.2145592163973384
516840,1.0162185099687204,0.08941331868674522,0.2145592163973383
517240,1.01621850996872,0.08941331868674499,0.21455921639733808
517640,1.0162185099687198,0.08941331868674447,0.21455921639733805
518040,1.0162185099687173,0.08941331868674447,0.2145592163973375
518440,1.0162185099687173,0.08941331868674446,0.2145592163973375
518840,1.0162185099687138,0.08941331868674446,0.21455921639733722
519240,1.0162185099687138,0.08941331868674432,0.21455921639733705
519640,1.0162185099687124,0.08941331868674421,0.21455921639733688
520040,1.0162185099687118,0.0894133186867443,0.21455921639733672
520440,1.01621850996871,0.08941331868674413,0.21455921639733647
520840,1.016218509968709,0.08941331868674403,0.2145592163973364
521240,1.0162185099687062,0.08941331868674403,0.21455921639733563
521640,1.0162185099687062,0.08941331868674388,0.21455921639733563
522040,1.016218509968701,0.08941331868674374,0.2145592163973357
522440,1.016218509968701,0.08941331868674357,0.21455921639733555
522840,1.016218509968701,0.08941331868674357,0.2145592163973345
523240,1.016218509968701,0.08941331868674361,0.2145592163973345
523640,1.0162185099686978,0.08941331868674353,0.21455921639733405
524040,1.0162185099686964,0.08941331868674353,0.21455921639733405
524440,1.0162185099686964,0.08941331868674332,0.2145592163973345
524840,1.0162185099686964,0.08941331868674332,0.21455921639733416
525240,1.0162185099686951,0.08941331868674335,0.214559216397334
525640,1.016218509968695,0.08941331868674322,0.21455921639733383
526040,1.0162185099686922,0.08941331868674317,0.2145592163973335
526440,1.0162185099686898,0.08941331868674292,0.2145592163973331
526840,1.0162185099686898,0.08941331868674278,0.21455921639733297
527240,1.0162185099686898,0.08941331868674261,0.21455921639733294
527640,1.0162185099686887,0.08941331868674253,0.2145592163973324
528040,1.0162185099686873,0.0894133186867424,0.2145592163973323
528440,1.0162185099686847,0.08941331868674222,0.21455921639733205
528840,1.0162185099686847,0.08941331868674195,0.21455921639733183
529240,1.016218509968685,0.08941331868674214,0.21455921639733164
529640,1.016218509968682,0.08941331868674215,0.21455921639733164
530040,1.0162185099686796,0.08941331868674193,0.2145592163973311
530440,1.0162185099686782,0.08941331868674193,0.214559216397331
530840,1.0162185099686782,0.08941331868674171,0.21455921639732975
531240,1.0162185099686778,0.08941331868674171,0.21455921639733028
531640,1.0162185099686767,0.08941331868674171,0.21455921639733014
532040,1.0162185099686762,0.0894133186867417,0.21455921639732944
532440,1.0162185099686727,0.08941331868674147,0.21455921639732944
532840,1.0162185099686727,0.0894133186867414,0.21455921639732894
533240,1.0162185099686711,0.08941331868674125,0.21455921639732886
533640,1.016218509968669,0.08941331868674113,0.21455921639732886
534040,1.016218509968669,0.08941331868674106,0.2145592163973287
534440,1.0162185099686685,0.08941331868674106,0.21455921639732833
534840,1.0162185099686671,0.08941331868674102,0.2145592163973279
535240,1.0162185099686654,0.089413318686741,0.21455921639732745
535640,1.0162185099686654,0.08941331868674102,0.21455921639732745
536040,1.0162185099686647,0.08941331868674081,0.21455921639732717
536440,1.0162185099686631,0.0894133186867408,0.21455921639732678
536840,1.0162185099686614,0.08941331868674078,0.2145592163973261
537240,1.016218509968661,0.08941331868674071,0.21455921639732609
537640,1.0162185099686598,0.0894133186867407,0.2145592163973259
538040,1.0162185099686596,0.08941331868674053,0.21455921639732503
538440,1.016218509968657,0.08941331868674045,0.21455921639732503
538840,1.016218509968656,0.08941331868674031,0.21455921639732548
539240,1.016218509968656,0.08941331868674023,0.21455921639732542
539640,1.0162185099686525,0.08941331868674014,0.21455921639732528
540040,1.0162185099686518,0.08941331868674006,0.21455921639732498
540440,1.0162185099686496,0.08941331868673986,0.214559216397325
540840,1.0162185099686492,0.08941331868673977,0.21455921639732467
541240,1.0162185099686472,0.08941331868673977,0.2145592163973244
541640,1.0162185099686432,0.08941331868673982,0.21455921639732395
542040,1.0162185099686438,0.08941331868673978,0.21455921639732378
542440,1.0162185099686432,0.08941331868673964,0.21455921639732276
542840,1.0162185099686432,0.08941331868673948,0.21455921639732284
543240,1.0162185099686407,0.08941331868673948,0.21455921639732284
543640,1.0162185099686398,0.08941331868673946,0.21455921639732298
544040,1.0162185099686392,0.08941331868673931,0.2145592163973225
544440,1.0162185099686363,0.08941331868673924,0.21455921639732245
544840,1.0162185099686338,0.08941331868673909,0.2145592163973223
545240,1.0162185099686345,0.08941331868673909,0.2145592163973222
545640,1.016218509968634,0.089413318686739,0.21455921639732162
546040,1.016218509968633,0.089413318686739,0.21455921639732134
546440,1.0162185099686327,0.08941331868673891,0.21455921639732145
546840,1.0162185099686292,0.08941331868673891,0.21455921639732103
547240,1.0162185099686292,0.08941331868673869,0.2145592163973209
547640,1.0162185099686292,0.08941331868673873,0.21455921639732084
548040,1.0162185099686292,0.08941331868673863,0.21455921639732062
548440,1.016218509968625,0.08941331868673849,0.2145592163973203
548840,1.016218509968625,0.0894133186867385,0.21455921639732026
549240,1.016218509968623,0.0894133186867384,0.21455921639732028
549640,1.016218509968623,0.0894133186867382,0.2145592163973197
550040,1.016218509968621,0.08941331868673805,0.21455921639731962
550440,1.0162185099686185,0.08941331868673805,0.21455921639731934
550840,1.0162185099686194,0.08941331868673785,0.21455921639731917
551240,1.0162185099686174,0.08941331868673785,0.2145592163973189
551640,1.016218509968617,0.08941331868673785,0.2145592163973188
552040,1.0162185099686174,0.08941331868673753,0.21455921639731834
552440,1.0162185099686174,0.08941331868673742,0.21455921639731834
552840,1.0162185099686145,0.08941331868673737,0.2145592163973179
553240,1.0162185099686143,0.0894133186867371,0.21455921639731781
553640,1.0162185099686134,0.08941331868673703,0.21455921639731723
554040,1.0162185099686105,0.08941331868673687,0.2145592163973172
554440,1.0162185099686096,0.08941331868673673,0.21455921639731734
554840,1.0162185099686096,0.08941331868673649,0.21455921639731712
555240,1.0162185099686085,0.08941331868673649,0.21455921639731668
555640,1.0162185099686076,0.08941331868673666,0.2145592163973158
556040,1.0162185099686047,0.08941331868673659,0.21455921639731593
556440,1.0162185099686047,0.08941331868673635,0.21455921639731573
556840,1.0162185099686047,0.08941331868673633,0.2145592163973154
557240,1.0162185099686039,0.08941331868673622,0.2145592163973152
557640,1.0162185099686012,0.08941331868673622,0.21455921639731507
558040,1.0162185099686012,0.08941331868673613,0.2145592163973147
558440,1.0162185099685999,0.08941331868673599,0.2145592163973143
558840,1.016218509968599,0.08941331868673587,0.21455921639731446
559240,1.0162185099685992,0.08941331868673573,0.2145592163973145
559640,1.0162185099685974,0.08941331868673584,0.21455921639731376
560040,1.0162185099685963,0.08941331868673562,0.21455921639731368
560440,1.0162185099685965,0.08941331868673562,0.21455921639731326
560840,1.0162185099685954,0.08941331868673529,0.21455921639731326
561240,1.0162185099685936,0.08941331868673529,0.21455921639731299
561640,1.0162185099685925,0.08941331868673512,0.21455921639731257
